real;plane;angle;serial;error;opti
8.0;pitch;90.0;8.498927116394043;0.5733733177185059;7.925553798675537
8.0;pitch;90.0;8.536449432373047;0.6128225326538086;7.923626899719238
8.0;pitch;90.0;8.517687797546387;0.5940608978271484;7.923626899719238
8.0;pitch;90.0;8.517687797546387;0.5940608978271484;7.923626899719238
8.0;pitch;90.0;8.498927116394043;0.5753002166748047;7.923626899719238
8.0;pitch;90.0;8.498927116394043;0.5753002166748047;7.923626899719238
8.0;pitch;90.0;8.517687797546387;0.5940608978271484;7.923626899719238
8.0;pitch;90.0;8.498927116394043;0.5753002166748047;7.923626899719238
8.0;pitch;90.0;8.480164527893066;0.5565376281738281;7.923626899719238
8.0;pitch;90.0;8.517687797546387;0.592134952545166;7.925552845001221
8.0;pitch;90.0;8.480164527893066;0.5546116828918457;7.925552845001221
8.0;pitch;90.0;8.480164527893066;0.5546116828918457;7.925552845001221
8.0;pitch;90.0;8.480164527893066;0.5546116828918457;7.925552845001221
8.0;pitch;90.0;8.461403846740723;0.535851001739502;7.925552845001221
8.0;pitch;90.0;8.480164527893066;0.5546116828918457;7.925552845001221
8.0;pitch;90.0;8.480164527893066;0.5546116828918457;7.925552845001221
8.0;pitch;90.0;8.480164527893066;0.5546116828918457;7.925552845001221
8.0;pitch;90.0;8.461403846740723;0.5372347831726074;7.924169063568115
8.0;pitch;90.0;8.498927116394043;0.5747580528259277;7.924169063568115
8.0;pitch;90.0;8.461403846740723;0.5372347831726074;7.924169063568115
8.0;pitch;90.0;8.461403846740723;0.5372347831726074;7.924169063568115
8.0;pitch;90.0;8.442642211914062;0.5184731483459473;7.924169063568115
8.0;pitch;90.0;8.461403846740723;0.5372347831726074;7.924169063568115
8.0;pitch;90.0;8.442642211914062;0.5184731483459473;7.924169063568115
8.0;pitch;90.0;8.442642211914062;0.5184731483459473;7.924169063568115
8.0;pitch;90.0;8.423880577087402;0.49952173233032227;7.92435884475708
8.0;pitch;90.0;8.461403846740723;0.5370450019836426;7.92435884475708
8.0;pitch;90.0;8.423880577087402;0.49952173233032227;7.92435884475708
8.0;pitch;90.0;8.386358261108398;0.46199941635131836;7.92435884475708
8.0;pitch;90.0;8.405119895935059;0.4807610511779785;7.92435884475708
8.0;pitch;90.0;8.405119895935059;0.4807610511779785;7.92435884475708
8.0;pitch;90.0;8.405119895935059;0.4807610511779785;7.92435884475708
8.0;pitch;90.0;8.423880577087402;0.49952173233032227;7.92435884475708
8.0;pitch;90.0;8.405119895935059;0.4807586669921875;7.924361228942871
8.0;pitch;90.0;8.386358261108398;0.46199703216552734;7.924361228942871
8.0;pitch;90.0;8.367596626281738;0.4432353973388672;7.924361228942871
8.0;pitch;90.0;8.386358261108398;0.46199703216552734;7.924361228942871
8.0;pitch;90.0;8.330074310302734;0.4057130813598633;7.924361228942871
8.0;pitch;90.0;8.405119895935059;0.4807586669921875;7.924361228942871
8.0;pitch;90.0;8.348834991455078;0.42447376251220703;7.924361228942871
8.0;pitch;90.0;8.386358261108398;0.461942195892334;7.9244160652160645
8.0;pitch;90.0;8.367596626281738;0.44318056106567383;7.9244160652160645
8.0;pitch;90.0;8.386358261108398;0.461942195892334;7.9244160652160645
8.0;pitch;90.0;8.330074310302734;0.4056582450866699;7.9244160652160645
8.0;pitch;90.0;8.386358261108398;0.461942195892334;7.9244160652160645
8.0;pitch;90.0;8.330074310302734;0.4056582450866699;7.9244160652160645
8.0;pitch;90.0;8.405119895935059;0.48070383071899414;7.9244160652160645
8.0;pitch;90.0;8.367596626281738;0.44318056106567383;7.9244160652160645
8.0;pitch;90.0;8.330074310302734;0.4040389060974121;7.926035404205322
8.0;pitch;90.0;8.386358261108398;0.46032285690307617;7.926035404205322
8.0;pitch;90.0;8.367596626281738;0.441561222076416;7.926035404205322
8.0;pitch;90.0;8.348834991455078;0.42279958724975586;7.926035404205322
8.0;pitch;90.0;8.348834991455078;0.42279958724975586;7.926035404205322
8.0;pitch;90.0;8.348834991455078;0.42279958724975586;7.926035404205322
8.0;pitch;90.0;8.348834991455078;0.42279958724975586;7.926035404205322
8.0;pitch;90.0;8.386358261108398;0.46032285690307617;7.926035404205322
8.0;pitch;90.0;8.405119895935059;0.4790797233581543;7.926040172576904
8.0;pitch;90.0;8.367596626281738;0.441556453704834;7.926040172576904
8.0;pitch;90.0;8.405119895935059;0.4790797233581543;7.926040172576904
8.0;pitch;90.0;8.386358261108398;0.46031808853149414;7.926040172576904
8.0;pitch;90.0;8.386358261108398;0.46031808853149414;7.926040172576904
8.0;pitch;90.0;8.386358261108398;0.46031808853149414;7.926040172576904
8.0;pitch;90.0;8.367596626281738;0.441556453704834;7.926040172576904
8.0;pitch;90.0;8.348834991455078;0.42445993423461914;7.924375057220459
8.0;pitch;90.0;8.367596626281738;0.4432215690612793;7.924375057220459
8.0;pitch;90.0;8.367596626281738;0.4432215690612793;7.924375057220459
8.0;pitch;90.0;8.386358261108398;0.46198320388793945;7.924375057220459
8.0;pitch;90.0;8.405119895935059;0.4807448387145996;7.924375057220459
8.0;pitch;90.0;8.367596626281738;0.4432215690612793;7.924375057220459
8.0;pitch;90.0;8.442642211914062;0.5182671546936035;7.924375057220459
8.0;pitch;90.0;8.386358261108398;0.46198320388793945;7.924375057220459
8.0;pitch;90.0;8.367596626281738;0.44173479080200195;7.925861835479736
8.0;pitch;90.0;8.423880577087402;0.498018741607666;7.925861835479736
8.0;pitch;90.0;8.405119895935059;0.47925806045532227;7.925861835479736
8.0;pitch;90.0;8.423880577087402;0.498018741607666;7.925861835479736
8.0;pitch;90.0;8.405119895935059;0.47925806045532227;7.925861835479736
8.0;pitch;90.0;8.405119895935059;0.47925806045532227;7.925861835479736
8.0;pitch;90.0;8.348834991455078;0.4229731559753418;7.925861835479736
8.0;pitch;90.0;8.405119895935059;0.47954654693603516;7.925573348999023
8.0;pitch;90.0;8.348834991455078;0.4232616424560547;7.925573348999023
8.0;pitch;90.0;8.367596626281738;0.44202327728271484;7.925573348999023
8.0;pitch;90.0;8.330074310302734;0.40450096130371094;7.925573348999023
8.0;pitch;90.0;8.348834991455078;0.4232616424560547;7.925573348999023
8.0;pitch;90.0;8.330074310302734;0.40450096130371094;7.925573348999023
8.0;pitch;90.0;8.367596626281738;0.44202327728271484;7.925573348999023
8.0;pitch;90.0;8.348834991455078;0.4232616424560547;7.925573348999023
8.0;pitch;90.0;8.367596626281738;0.44368934631347656;7.923907279968262
8.0;pitch;90.0;8.348834991455078;0.4249277114868164;7.923907279968262
8.0;pitch;90.0;8.367596626281738;0.44368934631347656;7.923907279968262
8.0;pitch;90.0;8.423880577087402;0.4999732971191406;7.923907279968262
8.0;pitch;90.0;8.367596626281738;0.44368934631347656;7.923907279968262
8.0;pitch;90.0;8.386358261108398;0.4624509811401367;7.923907279968262
8.0;pitch;180.0;8.23626708984375;0.3095874786376953;7.926679611206055
8.0;pitch;180.0;8.27379035949707;0.3471107482910156;7.926679611206055
8.0;pitch;180.0;8.23626708984375;0.3095874786376953;7.926679611206055
8.0;pitch;180.0;8.311311721801758;0.3846321105957031;7.926679611206055
8.0;pitch;180.0;8.27379035949707;0.3471107482910156;7.926679611206055
8.0;pitch;180.0;8.255027770996094;0.32834815979003906;7.926679611206055
8.0;pitch;180.0;8.23626708984375;0.3095874786376953;7.926679611206055
8.0;pitch;180.0;8.255027770996094;0.32662534713745117;7.928402423858643
8.0;pitch;180.0;8.255027770996094;0.32662534713745117;7.928402423858643
8.0;pitch;180.0;8.21750545501709;0.28910303115844727;7.928402423858643
8.0;pitch;180.0;8.255027770996094;0.32662534713745117;7.928402423858643
8.0;pitch;180.0;8.255027770996094;0.32662534713745117;7.928402423858643
8.0;pitch;180.0;8.255027770996094;0.32662534713745117;7.928402423858643
8.0;pitch;180.0;8.23626708984375;0.3078646659851074;7.928402423858643
8.0;pitch;180.0;8.27379035949707;0.3450183868408203;7.92877197265625
8.0;pitch;180.0;8.21750545501709;0.28873348236083984;7.92877197265625
8.0;pitch;180.0;8.255027770996094;0.32625579833984375;7.92877197265625
8.0;pitch;180.0;8.21750545501709;0.28873348236083984;7.92877197265625
8.0;pitch;180.0;8.27379035949707;0.3450183868408203;7.92877197265625
8.0;pitch;180.0;8.255027770996094;0.32625579833984375;7.92877197265625
8.0;pitch;180.0;8.255027770996094;0.32625579833984375;7.92877197265625
8.0;pitch;180.0;8.27379035949707;0.3450183868408203;7.92877197265625
8.0;pitch;180.0;8.27379035949707;0.3477468490600586;7.926043510437012
8.0;pitch;180.0;8.27379035949707;0.3477468490600586;7.926043510437012
8.0;pitch;180.0;8.255027770996094;0.32898426055908203;7.926043510437012
8.0;pitch;180.0;8.255027770996094;0.32898426055908203;7.926043510437012
8.0;pitch;180.0;8.292551040649414;0.36650753021240234;7.926043510437012
8.0;pitch;180.0;8.23626708984375;0.3102235794067383;7.926043510437012
8.0;pitch;180.0;8.255027770996094;0.32898426055908203;7.926043510437012
8.0;pitch;180.0;8.255027770996094;0.32898426055908203;7.926043510437012
8.0;pitch;180.0;8.27379035949707;0.3450326919555664;7.928757667541504
8.0;pitch;180.0;8.255027770996094;0.32627010345458984;7.928757667541504
8.0;pitch;180.0;8.255027770996094;0.32627010345458984;7.928757667541504
8.0;pitch;180.0;8.255027770996094;0.32627010345458984;7.928757667541504
8.0;pitch;180.0;8.311311721801758;0.3825540542602539;7.928757667541504
8.0;pitch;180.0;8.292551040649414;0.36379337310791016;7.928757667541504
8.0;pitch;180.0;8.311311721801758;0.3825540542602539;7.928757667541504
8.0;pitch;180.0;8.292551040649414;0.36379337310791016;7.928757667541504
8.0;pitch;180.0;8.255027770996094;0.3277921676635742;7.9272356033325195
8.0;pitch;180.0;8.27379035949707;0.3465547561645508;7.9272356033325195
8.0;pitch;180.0;8.292551040649414;0.36531543731689453;7.9272356033325195
8.0;pitch;180.0;8.27379035949707;0.3465547561645508;7.9272356033325195
8.0;pitch;180.0;8.292551040649414;0.36531543731689453;7.9272356033325195
8.0;pitch;180.0;8.311311721801758;0.3840761184692383;7.9272356033325195
8.0;pitch;180.0;8.23626708984375;0.30903148651123047;7.9272356033325195
8.0;pitch;180.0;8.330074310302734;0.40283870697021484;7.9272356033325195
8.0;pitch;180.0;8.292551040649414;0.3639039993286133;7.928647041320801
8.0;pitch;180.0;8.255027770996094;0.32638072967529297;7.928647041320801
8.0;pitch;180.0;8.255027770996094;0.32638072967529297;7.928647041320801
8.0;pitch;180.0;8.311311721801758;0.38266468048095703;7.928647041320801
8.0;pitch;180.0;8.255027770996094;0.32638072967529297;7.928647041320801
8.0;pitch;180.0;8.255027770996094;0.32638072967529297;7.928647041320801
8.0;pitch;180.0;8.311311721801758;0.38266468048095703;7.928647041320801
8.0;pitch;180.0;8.292551040649414;0.3639039993286133;7.928647041320801
8.0;pitch;180.0;8.292551040649414;0.36393022537231445;7.9286208152771
8.0;pitch;180.0;8.348834991455078;0.4202141761779785;7.9286208152771
8.0;pitch;180.0;8.23626708984375;0.3076462745666504;7.9286208152771
8.0;pitch;180.0;8.292551040649414;0.36393022537231445;7.9286208152771
8.0;pitch;180.0;8.292551040649414;0.36393022537231445;7.9286208152771
8.0;pitch;180.0;8.292551040649414;0.36393022537231445;7.9286208152771
8.0;pitch;180.0;8.292551040649414;0.36393022537231445;7.9286208152771
8.0;pitch;180.0;8.292551040649414;0.36393022537231445;7.9286208152771
8.0;pitch;180.0;8.255027770996094;0.32640695571899414;7.9286208152771
8.0;pitch;180.0;8.292551040649414;0.36557960510253906;7.926971435546875
8.0;pitch;180.0;8.255027770996094;0.32805633544921875;7.926971435546875
8.0;pitch;180.0;8.27379035949707;0.3468189239501953;7.926971435546875
8.0;pitch;180.0;8.292551040649414;0.36557960510253906;7.926971435546875
8.0;pitch;180.0;8.27379035949707;0.3468189239501953;7.926971435546875
8.0;pitch;180.0;8.255027770996094;0.32805633544921875;7.926971435546875
8.0;pitch;180.0;8.330074310302734;0.4031028747558594;7.926971435546875
8.0;pitch;180.0;8.23626708984375;0.309295654296875;7.926971435546875
8.0;pitch;180.0;8.292551040649414;0.36550426483154297;7.927046775817871
8.0;pitch;180.0;8.27379035949707;0.3467435836791992;7.927046775817871
8.0;pitch;180.0;8.292551040649414;0.36550426483154297;7.927046775817871
8.0;pitch;180.0;8.311311721801758;0.3842649459838867;7.927046775817871
8.0;pitch;180.0;8.292551040649414;0.36550426483154297;7.927046775817871
8.0;pitch;180.0;8.27379035949707;0.3467435836791992;7.927046775817871
8.0;pitch;180.0;8.27379035949707;0.3467435836791992;7.927046775817871
8.0;pitch;180.0;8.23626708984375;0.3092203140258789;7.927046775817871
8.0;pitch;180.0;8.27379035949707;0.346524715423584;7.927265644073486
8.0;pitch;180.0;8.292551040649414;0.36528539657592773;7.927265644073486
8.0;pitch;180.0;8.27379035949707;0.346524715423584;7.927265644073486
8.0;pitch;180.0;8.292551040649414;0.36528539657592773;7.927265644073486
8.0;pitch;180.0;8.27379035949707;0.346524715423584;7.927265644073486
8.0;pitch;180.0;8.292551040649414;0.36528539657592773;7.927265644073486
8.0;pitch;180.0;8.330074310302734;0.40280866622924805;7.927265644073486
8.0;pitch;180.0;8.292551040649414;0.36528539657592773;7.927265644073486
8.0;pitch;180.0;8.292551040649414;0.36525583267211914;7.927295207977295
8.0;pitch;180.0;8.292551040649414;0.36525583267211914;7.927295207977295
8.0;pitch;180.0;8.311311721801758;0.3840165138244629;7.927295207977295
8.0;pitch;180.0;8.27379035949707;0.3464951515197754;7.927295207977295
8.0;pitch;180.0;8.27379035949707;0.3464951515197754;7.927295207977295
8.0;pitch;180.0;8.292551040649414;0.36525583267211914;7.927295207977295
8.0;pitch;180.0;8.255027770996094;0.32773256301879883;7.927295207977295
8.0;pitch;180.0;8.255027770996094;0.32773256301879883;7.927295207977295
8.0;pitch;180.0;8.292551040649414;0.3651700019836426;7.9273810386657715
8.0;pitch;180.0;8.292551040649414;0.3651700019836426;7.9273810386657715
8.0;pitch;180.0;8.27379035949707;0.34640932083129883;7.9273810386657715
8.0;pitch;180.0;8.292551040649414;0.3651700019836426;7.9273810386657715
8.0;pitch;180.0;8.292551040649414;0.3651700019836426;7.9273810386657715
8.0;pitch;270.0;8.142459869384766;0.21635770797729492;7.926102161407471
8.0;pitch;270.0;8.123698234558105;0.19759607315063477;7.926102161407471
8.0;pitch;270.0;8.16122055053711;0.23521041870117188;7.9260101318359375
8.0;pitch;270.0;8.16122055053711;0.23521041870117188;7.9260101318359375
8.0;pitch;270.0;8.048651695251465;0.12264156341552734;7.9260101318359375
8.0;pitch;270.0;8.142459869384766;0.21644973754882812;7.9260101318359375
8.0;pitch;270.0;8.086174964904785;0.16016483306884766;7.9260101318359375
8.0;pitch;270.0;8.123698234558105;0.19768810272216797;7.9260101318359375
8.0;pitch;270.0;8.104936599731445;0.1789264678955078;7.9260101318359375
8.0;pitch;270.0;8.104936599731445;0.1789264678955078;7.9260101318359375
8.0;pitch;270.0;8.086174964904785;0.1603069305419922;7.925868034362793
8.0;pitch;270.0;8.123698234558105;0.1978302001953125;7.925868034362793
8.0;pitch;270.0;8.086174964904785;0.1603069305419922;7.925868034362793
8.0;pitch;270.0;8.16122055053711;0.2353525161743164;7.925868034362793
8.0;pitch;270.0;8.123698234558105;0.1978302001953125;7.925868034362793
8.0;pitch;270.0;8.104936599731445;0.17906856536865234;7.925868034362793
8.0;pitch;270.0;8.123698234558105;0.1978302001953125;7.925868034362793
8.0;pitch;270.0;8.104936599731445;0.17906856536865234;7.925868034362793
8.0;pitch;270.0;8.104936599731445;0.1791372299194336;7.925799369812012
8.0;pitch;270.0;8.123698234558105;0.19789886474609375;7.925799369812012
8.0;pitch;270.0;8.142459869384766;0.2166604995727539;7.925799369812012
8.0;pitch;270.0;8.104936599731445;0.1791372299194336;7.925799369812012
8.0;pitch;270.0;8.17998218536377;0.2541828155517578;7.925799369812012
8.0;pitch;270.0;8.16122055053711;0.23542118072509766;7.925799369812012
8.0;pitch;270.0;8.104936599731445;0.1791372299194336;7.925799369812012
8.0;pitch;270.0;8.067414283752441;0.1416149139404297;7.925799369812012
8.0;pitch;270.0;8.16122055053711;0.23525333404541016;7.925967216491699
8.0;pitch;270.0;8.086174964904785;0.16020774841308594;7.925967216491699
8.0;pitch;270.0;8.067414283752441;0.1414470672607422;7.925967216491699
8.0;pitch;270.0;8.104936599731445;0.1789693832397461;7.925967216491699
8.0;pitch;270.0;8.142459869384766;0.2164926528930664;7.925967216491699
8.0;pitch;270.0;8.067414283752441;0.1414470672607422;7.925967216491699
8.0;pitch;270.0;8.142459869384766;0.2164926528930664;7.925967216491699
8.0;pitch;270.0;8.086174964904785;0.16020774841308594;7.925967216491699
8.0;pitch;270.0;8.123698234558105;0.19780635833740234;7.925891876220703
8.0;pitch;270.0;8.123698234558105;0.19780635833740234;7.925891876220703
8.0;pitch;270.0;8.086174964904785;0.16028308868408203;7.925891876220703
8.0;pitch;270.0;8.104936599731445;0.1790447235107422;7.925891876220703
8.0;pitch;270.0;8.498927116394043;0.5730352401733398;7.925891876220703
8.0;pitch;270.0;8.086174964904785;0.16028308868408203;7.925891876220703
8.0;pitch;270.0;8.086174964904785;0.16028308868408203;7.925891876220703
8.0;pitch;270.0;8.123698234558105;0.19780635833740234;7.925891876220703
8.0;pitch;270.0;8.104936599731445;0.1791820526123047;7.925754547119141
8.0;pitch;270.0;8.104936599731445;0.1791820526123047;7.925754547119141
8.0;pitch;270.0;8.123698234558105;0.19794368743896484;7.925754547119141
8.0;pitch;270.0;8.16122055053711;0.23546600341796875;7.925754547119141
8.0;pitch;270.0;8.142459869384766;0.216705322265625;7.925754547119141
8.0;pitch;270.0;8.104936599731445;0.1791820526123047;7.925754547119141
8.0;pitch;270.0;8.104936599731445;0.1791820526123047;7.925754547119141
8.0;pitch;270.0;8.123698234558105;0.19794416427612305;7.925754070281982
8.0;pitch;270.0;8.123698234558105;0.19794416427612305;7.925754070281982
8.0;pitch;270.0;8.067414283752441;0.14166021347045898;7.925754070281982
8.0;pitch;270.0;8.086174964904785;0.16042089462280273;7.925754070281982
8.0;pitch;270.0;8.048651695251465;0.12289762496948242;7.925754070281982
8.0;pitch;270.0;8.086174964904785;0.16042089462280273;7.925754070281982
8.0;pitch;270.0;8.067414283752441;0.14166021347045898;7.925754070281982
8.0;pitch;270.0;8.104936599731445;0.17915725708007812;7.925779342651367
8.0;pitch;270.0;8.048651695251465;0.12287235260009766;7.925779342651367
8.0;pitch;270.0;8.048651695251465;0.12287235260009766;7.925779342651367
8.0;pitch;270.0;8.123698234558105;0.19791889190673828;7.925779342651367
8.0;pitch;270.0;8.086174964904785;0.16039562225341797;7.925779342651367
8.0;pitch;270.0;8.086174964904785;0.16039562225341797;7.925779342651367
8.0;pitch;270.0;8.086174964904785;0.16039562225341797;7.925779342651367
8.0;pitch;270.0;8.067414283752441;0.14163494110107422;7.925779342651367
8.0;pitch;270.0;8.048651695251465;0.1212301254272461;7.927421569824219
8.0;pitch;270.0;8.067414283752441;0.13999271392822266;7.927421569824219
8.0;pitch;270.0;8.067414283752441;0.13999271392822266;7.927421569824219
8.0;pitch;270.0;8.067414283752441;0.13999271392822266;7.927421569824219
8.0;pitch;270.0;8.067414283752441;0.13999271392822266;7.927421569824219
8.0;pitch;270.0;8.104936599731445;0.17751502990722656;7.927421569824219
8.0;pitch;270.0;8.029891014099121;0.10246944427490234;7.927421569824219
8.0;pitch;270.0;8.048651695251465;0.1212301254272461;7.927421569824219
8.0;pitch;270.0;8.067414283752441;0.1416606903076172;7.925753593444824
8.0;pitch;270.0;8.086174964904785;0.16042137145996094;7.925753593444824
8.0;pitch;270.0;8.086174964904785;0.16042137145996094;7.925753593444824
8.0;pitch;270.0;8.048651695251465;0.12289810180664062;7.925753593444824
8.0;pitch;270.0;8.029891014099121;0.10413742065429688;7.925753593444824
8.0;pitch;270.0;8.048651695251465;0.12289810180664062;7.925753593444824
8.0;pitch;270.0;8.048651695251465;0.12289810180664062;7.925753593444824
8.0;pitch;270.0;8.048651695251465;0.12289810180664062;7.925753593444824
8.0;pitch;270.0;8.067414283752441;0.14165258407592773;7.925761699676514
8.0;pitch;270.0;8.104936599731445;0.17917490005493164;7.925761699676514
8.0;pitch;270.0;8.029891014099121;0.10412931442260742;7.925761699676514
8.0;pitch;270.0;8.029891014099121;0.10412931442260742;7.925761699676514
8.0;pitch;270.0;8.067414283752441;0.14165258407592773;7.925761699676514
8.0;pitch;270.0;8.086174964904785;0.16041326522827148;7.925761699676514
8.0;pitch;270.0;8.067414283752441;0.14165258407592773;7.925761699676514
8.0;pitch;270.0;8.067414283752441;0.14165258407592773;7.925761699676514
8.0;pitch;270.0;8.086174964904785;0.1603832244873047;7.9257917404174805
8.0;pitch;270.0;8.086174964904785;0.1603832244873047;7.9257917404174805
8.0;pitch;270.0;8.086174964904785;0.1603832244873047;7.9257917404174805
8.0;pitch;270.0;8.086174964904785;0.1603832244873047;7.9257917404174805
8.0;pitch;270.0;8.16122055053711;0.2354288101196289;7.9257917404174805
8.0;pitch;270.0;8.086174964904785;0.1603832244873047;7.9257917404174805
8.0;pitch;270.0;8.142459869384766;0.21666812896728516;7.9257917404174805
8.0;pitch;270.0;8.104936599731445;0.17914485931396484;7.9257917404174805
8.0;pitch;270.0;8.104936599731445;0.17906999588012695;7.925866603851318
8.0;pitch;270.0;8.048651695251465;0.12278509140014648;7.925866603851318
8.0;pitch;270.0;8.104936599731445;0.17906999588012695;7.925866603851318
8.0;pitch;270.0;8.086174964904785;0.1603083610534668;7.925866603851318
8.0;roll;0.0;8.16122055053711;0.23791217803955078;7.923308372497559
8.0;roll;0.0;8.17998218536377;0.25667381286621094;7.923308372497559
8.0;roll;0.0;8.255027770996094;0.33171939849853516;7.923308372497559
8.0;roll;0.0;8.19874382019043;0.2754354476928711;7.923308372497559
8.0;roll;0.0;8.21750545501709;0.29419708251953125;7.923308372497559
8.0;roll;0.0;8.21750545501709;0.29419708251953125;7.923308372497559
8.0;roll;0.0;8.17998218536377;0.256622314453125;7.9233598709106445
8.0;roll;0.0;8.16122055053711;0.23786067962646484;7.9233598709106445
8.0;roll;0.0;8.21750545501709;0.2941455841064453;7.9233598709106445
8.0;roll;0.0;8.255027770996094;0.3316679000854492;7.9233598709106445
8.0;roll;0.0;8.21750545501709;0.2941455841064453;7.9233598709106445
8.0;roll;0.0;8.19874382019043;0.27538394927978516;7.9233598709106445
8.0;roll;0.0;8.23626708984375;0.31290721893310547;7.9233598709106445
8.0;roll;0.0;8.19874382019043;0.27538394927978516;7.9233598709106445
8.0;roll;0.0;8.19874382019043;0.2752723693847656;7.923471450805664
8.0;roll;0.0;8.17998218536377;0.25651073455810547;7.923471450805664
8.0;roll;0.0;8.21750545501709;0.2940340042114258;7.923471450805664
8.0;roll;0.0;8.19874382019043;0.2752723693847656;7.923471450805664
8.0;roll;0.0;8.17998218536377;0.25651073455810547;7.923471450805664
8.0;roll;0.0;8.19874382019043;0.2752723693847656;7.923471450805664
8.0;roll;0.0;8.21750545501709;0.2940340042114258;7.923471450805664
8.0;roll;0.0;8.19874382019043;0.2752723693847656;7.923471450805664
8.0;roll;0.0;8.19874382019043;0.2760615348815918;7.922682285308838
8.0;roll;0.0;8.19874382019043;0.2760615348815918;7.922682285308838
8.0;roll;0.0;8.17998218536377;0.25729990005493164;7.922682285308838
8.0;roll;0.0;8.17998218536377;0.25729990005493164;7.922682285308838
8.0;roll;0.0;8.23626708984375;0.3135848045349121;7.922682285308838
8.0;roll;0.0;8.23626708984375;0.3135848045349121;7.922682285308838
8.0;roll;0.0;8.21750545501709;0.29482316970825195;7.922682285308838
8.0;roll;0.0;8.19874382019043;0.2760615348815918;7.922682285308838
8.0;roll;0.0;8.19874382019043;0.2760353088378906;7.922708511352539
8.0;roll;0.0;8.19874382019043;0.2760353088378906;7.922708511352539
8.0;roll;0.0;8.16122055053711;0.2385120391845703;7.922708511352539
8.0;roll;0.0;8.17998218536377;0.25727367401123047;7.922708511352539
8.0;roll;0.0;8.16122055053711;0.2385120391845703;7.922708511352539
8.0;roll;0.0;8.19874382019043;0.2760353088378906;7.922708511352539
8.0;roll;0.0;8.23626708984375;0.31355857849121094;7.922708511352539
8.0;roll;0.0;8.19874382019043;0.2764768600463867;7.922266960144043
8.0;roll;0.0;8.17998218536377;0.25771522521972656;7.922266960144043
8.0;roll;0.0;8.23626708984375;0.31400012969970703;7.922266960144043
8.0;roll;0.0;8.23626708984375;0.31400012969970703;7.922266960144043
8.0;roll;0.0;8.19874382019043;0.2764768600463867;7.922266960144043
8.0;roll;0.0;8.17998218536377;0.25771522521972656;7.922266960144043
8.0;roll;0.0;8.17998218536377;0.25771522521972656;7.922266960144043
8.0;roll;0.0;8.19874382019043;0.2764768600463867;7.922266960144043
8.0;roll;0.0;8.19874382019043;0.2764906883239746;7.922253131866455
8.0;roll;0.0;8.21750545501709;0.29525232315063477;7.922253131866455
8.0;roll;0.0;8.21750545501709;0.29525232315063477;7.922253131866455
8.0;roll;0.0;8.19874382019043;0.2764906883239746;7.922253131866455
8.0;roll;0.0;8.21750545501709;0.29525232315063477;7.922253131866455
8.0;roll;0.0;8.19874382019043;0.2764906883239746;7.922253131866455
8.0;roll;0.0;8.21750545501709;0.29525232315063477;7.922253131866455
8.0;roll;0.0;8.19874382019043;0.2764906883239746;7.922253131866455
8.0;roll;0.0;8.142459869384766;0.22020673751831055;7.922253131866455
8.0;roll;0.0;8.19874382019043;0.275299072265625;7.923444747924805
8.0;roll;0.0;8.19874382019043;0.275299072265625;7.923444747924805
8.0;roll;0.0;8.19874382019043;0.275299072265625;7.923444747924805
8.0;roll;0.0;8.17998218536377;0.25653743743896484;7.923444747924805
8.0;roll;0.0;8.17998218536377;0.25653743743896484;7.923444747924805
8.0;roll;0.0;8.23626708984375;0.3128223419189453;7.923444747924805
8.0;roll;0.0;8.21750545501709;0.29406070709228516;7.923444747924805
8.0;roll;0.0;8.21750545501709;0.29406070709228516;7.923444747924805
8.0;roll;0.0;8.21750545501709;0.2940382957458496;7.92346715927124
8.0;roll;0.0;8.23626708984375;0.31279993057250977;7.92346715927124
8.0;roll;0.0;8.21750545501709;0.2940382957458496;7.92346715927124
8.0;roll;0.0;8.21750545501709;0.2940382957458496;7.92346715927124
8.0;roll;0.0;8.19874382019043;0.27527666091918945;7.92346715927124
8.0;roll;0.0;8.19874382019043;0.27527666091918945;7.92346715927124
8.0;roll;0.0;8.19874382019043;0.27527666091918945;7.92346715927124
8.0;roll;0.0;8.21750545501709;0.29558706283569336;7.9219183921813965
8.0;roll;0.0;8.16122055053711;0.2393021583557129;7.9219183921813965
8.0;roll;0.0;8.21750545501709;0.29558706283569336;7.9219183921813965
8.0;roll;0.0;8.19874382019043;0.2768254280090332;7.9219183921813965
8.0;roll;0.0;8.17998218536377;0.25806379318237305;7.9219183921813965
8.0;roll;0.0;8.19874382019043;0.2768254280090332;7.9219183921813965
8.0;roll;0.0;8.19874382019043;0.2768254280090332;7.9219183921813965
8.0;roll;0.0;8.27379035949707;0.35187196731567383;7.9219183921813965
8.0;roll;0.0;8.23626708984375;0.31607818603515625;7.920188903808594
8.0;roll;0.0;8.19874382019043;0.27855491638183594;7.920188903808594
8.0;roll;0.0;8.19874382019043;0.27855491638183594;7.920188903808594
8.0;roll;0.0;8.19874382019043;0.27855491638183594;7.920188903808594
8.0;roll;0.0;8.19874382019043;0.27855491638183594;7.920188903808594
8.0;roll;0.0;8.17998218536377;0.2597932815551758;7.920188903808594
8.0;roll;0.0;8.17998218536377;0.2597932815551758;7.920188903808594
8.0;roll;0.0;8.17998218536377;0.2597932815551758;7.920188903808594
8.0;roll;0.0;8.17998218536377;0.25945568084716797;7.920526504516602
8.0;roll;0.0;8.17998218536377;0.25945568084716797;7.920526504516602
